"","cue","coverage","H","unknown","N"
"637","athletics",96,2.83686368420145,0,100
"638","atlas",84,2.14817565202998,0,100
"639","atmosphere",94,2.87109196648558,0,100
"640","atom",97,2.65397660788829,0,100
"641","atomic",98,2.58911576253696,0,100
"642","atoms",62.5,3.07600731264468,0,96
"643","atop",83.5051546391753,3.06165795668865,0,97
"644","attach",92,3.88586059823992,0,100
"645","attached",86,3.53184747442552,0,100
"646","attachment",87,3.83647201546571,0,100
"647","attack",91.9191919191919,3.62645041182572,0,99
"648","attain",91,2.74013040109245,0,100
"649","attempt",98,1.18589281166711,0,100
"650","attend",86,3.46136933355888,0,100
"651","attendance",86,3.54693521507571,0,100
"652","attendant",92,3.11146412562691,0,100
"653","attention",85,3.74240819690038,0,100
"654","attentive",92,3.71844050882007,0,100
"655","attic",92.8571428571429,3.39430843758656,0,98
"656","attire",92,2.30150167710578,0,100
"657","attitude",94.8979591836735,3.85549777385936,0,98
"658","attorney",96,1.7698217292499,0,100
"659","attract",88,3.596711778649,0,100
"660","attraction",91,3.48992453020817,0,100
"661","attractive",96,2.99016487231835,0,100
"662","attribute",81.6326530612245,3.59729169686801,0,98
"663","aubergine",72,2.08258361861855,0,100
"664","auburn",81.6326530612245,2.562306064278,0,98
"665","auction",93,2.95225959470328,0,100
"666","audible",85,2.96512126355689,0,100
"667","audience",88.8888888888889,3.27739817718513,0,99
"668","audio",95,2.80431694071389,0,100
"669","auditorium",86.8686868686869,3.60255676385008,0,99
"670","augment",82,3.33026977296157,0,100
"671","august",85.8585858585859,3.02491920847359,0,99
"672","aunt",90,2.15500192984456,0,100
"673","aura",81,3.83467806987478,0,100
"674","Australia",72,3.6012006304928,0,100
"675","Australian",74,3.61557673814109,0,100
"676","Austria",60.6060606060606,3.21216489378407,0,99
"677","authentic",100,1.35630417114258,0,100
"678","author",96,1.64014510646951,0,100
"679","authoritarian",80,3.5629502055845,0,100
"680","authority",90,3.60276411052697,0,100
"681","autism",67,3.69674084845321,0,100
"682","auto",96,2.01969270925101,0,100
"683","autograph",93,2.21453994473717,0,100
"684","automatic",86.8686868686869,3.33701805062818,0,99
"685","automobile",97,1.15148552672541,0,100
"686","automotive",90,1.82277595184252,0,100
"687","autonomy",80,3.14989033082082,0,100
"688","autumn",97,1.504621607717,0,100
"689","available",94,3.17931945554408,0,100
"690","avenue",90,2.06388081453464,0,100
"691","average",91,3.27541371448649,0,100
"692","aviation",92.7835051546392,2.37033247850731,0,97
"693","avid",80.8080808080808,3.24462437940907,0,99
"694","avocado",96,2.39273418809653,0,100
"695","avoid",81,3.98969716499013,0,100
"696","avoidance",81,4.21333876347105,0,100
"697","await",82,3.65220410820461,0,100
"698","awake",96,2.9245111698755,0,100
"699","awaken",92,3.1844266067247,0,100
"700","award",91,3.01973519239634,0,100
"701","aware",86,3.19166543107112,0,100
"702","awareness",77,3.75235265385153,0,100
"703","away",92,2.49351211430577,0,100
"704","awe",89,3.34845931863685,0,100
"705","awesome",92,3.12847907472279,0,100
"706","awful",99,2.50962910452023,0,100
"707","awkward",88,3.40075551227968,0,100
"708","axe",92.9292929292929,3.66782385511801,0,99
"709","axiom",57.7319587628866,2.97950130061762,0,97
"710","axis",75,3.60469172548458,0,100
"711","axle",89,2.36800909838881,0,100
"712","axon",48,2.20620776747372,0,100
"713","b",94,3.08247318330404,0,100
"714","babble",82,2.84814032947275,0,100
"715","babbling",83.5051546391753,2.9414340414594,0,97
"716","babe",84,3.0812235431668,0,100
"717","babies",86,3.68616489586388,0,100
"718","baboon",93,1.7703962666334,0,100
"719","baby",96,3.4987282196366,0,100
"720","babysitter",84.6938775510204,3.49289002153449,0,98
"721","bachelor",90,2.73148745317421,0,100
"722","back",90,2.93330016263529,0,100
"723","backbone",89,2.46031529227498,0,100
"724","background",92.8571428571429,3.49758373740983,0,98
"725","backpack",91,3.51038536493805,0,100
"726","backpacker",90,3.54952999140716,0,100
"727","backspace",95,2.61383513624941,0,100
"728","backstabber",78.7878787878788,3.70342278510051,0,99
"729","backup",81.8181818181818,3.4866652676414,0,99
"730","backward",89,2.91744782332423,0,100
"731","backwards",86,2.69190231609744,0,100
"732","backyard",94,2.95046340888916,0,100
"733","bacon",89,3.29105496845365,0,100
"734","bacteria",94,2.77163181154761,0,100
"735","bad",98,2.87828513405734,0,100
"736","badge",86.8686868686869,3.04814635050599,0,99
"737","badger",83,3.47298487579342,0,100
"738","bad guy",84,3.12438328407,0,100
"739","bad luck",84,3.64934679733427,0,100
"740","badly",75.7575757575758,3.35592491947939,0,99
"741","badminton",90,2.40050719111143,0,100
"742","bad mood",93,3.28222291802138,0,100
"743","baffle",84.6938775510204,2.49045573939046,0,98
"744","bag",92,3.45588736686467,0,100
"745","bagel",86,2.95186051881908,0,100
"746","baggage",93,2.83515745501577,0,100
"747","baggy",87,2.34274159744895,0,100
"748","bagpipe",71,2.66063743688542,0,100
"749","bagpipes",71,2.67351812543882,0,100
"750","bags",86,3.22216156210304,0,100
"751","baguette",94,1.84969750710281,0,100
"752","bail",94,2.26437898639374,0,100
"753","bait",94,1.98154780581372,0,100
"754","bake",96,2.37603720692379,0,100
"755","baked",95,3.31687477612944,0,100
"756","baker",89.7959183673469,2.92907605209354,0,98
"757","bakery",93,2.28690511665514,0,100
"758","baking",94,3.07120004780119,0,100
"759","baking soda",81,3.39481995635899,0,100
"760","balance",89,3.60296821449688,0,100
"761","balanced",93.8775510204082,3.44981654018057,0,98
"762","balcony",75,4.02069102353459,0,100
"763","bald",89,2.89770062101324,0,100
"764","bale",85.7142857142857,1.6285597124752,0,98
"765","ball",97,3.24123433186397,0,100
"766","ballerina",95,2.66365156266047,0,100
"767","ballet",96,2.41899748210895,0,100
"768","balloon",90,3.38787456716185,0,100
"769","balloons",92,3.22219861506648,0,100
"770","ballot",97.979797979798,2.11020396712648,0,99
"771","ballroom",97,1.34589138355655,0,100
"772","balls",83,3.77600736534741,0,100
"773","balm",88,2.95343257822717,0,100
"774","baloney",75,2.99913940720058,0,100
"775","balsamic",89.7959183673469,1.51568719741369,0,98
"776","bam",79.5918367346939,3.33778578489861,0,98
"777","Bambi",94.8453608247423,1.60147822683871,0,97
"778","bamboo",87,3.141400318387,0,100
"779","bamboozle",72.4489795918367,3.3558582294578,0,98
"780","ban",89,3.75607029788282,0,100
"781","banana",99,2.52467966569534,0,100
"782","bananas",93.9393939393939,2.3337684950084,0,99
"783","band",96,2.95897174590372,0,100
"784","bandage",94,3.10115240543185,0,100
"785","Band-Aid",91,3.22019579006329,0,100
"786","bandicoot",60.6060606060606,2.13482720486414,0,99
"787","bandit",91,2.63082942542441,0,100
"788","bang",95,3.04600087597095,0,100
"789","banging",76.7676767676768,3.42934901555074,0,99
"790","banish",75,3.86909838784152,0,100
"791","banister",87,2.43729459212847,0,100
"792","banjo",77,3.38889526023092,0,100
"793","bank",91,2.70832805223863,0,100
"794","bank account",95,2.31901123967123,0,100
"795","banker",95,2.64981450726291,0,100
"796","banking",88,2.64058171806902,0,100
"797","bankrupt",94,2.94630739274673,0,100
"798","banks",88,2.268276452737,0,100
"799","banned",76.2886597938144,3.39267277945397,0,97
"800","banner",89,3.30367516991061,0,100
"801","banquet",89.8989898989899,2.68575946605766,0,99
"802","baptism",86.734693877551,3.06779919586605,0,98
"803","baptist",97,2.59062935989737,0,100
"804","baptize",90.9090909090909,2.79262253210708,0,99
"805","bar",91,3.54545881568063,0,100
"806","barbarian",68,3.68670568341199,0,100
"807","barbecue",93,3.12221348483791,0,100
"808","barber",94,2.46290115179647,0,100
"809","Barbie",89,1.37359850758529,0,100
"810","bare",92.9292929292929,2.10555639925396,0,99
"811","barefoot",75,3.65906813061571,0,100
"812","barely",85,3.28499177678306,0,100
"813","barf",86,2.68533065766788,0,100
"814","bargain",96,3.13663623569702,0,100
"815","barge",87.6288659793814,2.90459034634221,0,97
"816","baritone",88,3.01432476206098,0,100
"817","bark",97,1.48960786987283,0,100
"818","barking",93,1.20854886144555,0,100
"819","barley",93,3.06436614865644,0,100
"820","barmaid",73,3.48557776420265,0,100
"821","barn",96,2.86791585563236,0,100
"822","barracuda",88,2.14658268469569,0,100
"823","barred",66.3265306122449,3.40611484990447,0,98
"824","barrel",89,3.32436295229167,0,100
"825","barren",89,3.17610177924854,0,100
"826","barrier",91,2.98867470088971,0,100
"827","barrister",78,1.99828250224649,0,100
"828","bars",85,3.43701392124391,0,100
"829","bartender",93.8775510204082,2.85906170543751,0,98
"830","barter",90.9090909090909,2.28265453622171,0,99
"831","base",93,3.29749876969979,0,100
"832","baseball",89,3.02372153348103,0,100
"833","based",79.3814432989691,3.82937222680065,0,97
"834","basement",90.8163265306122,3.14293608323011,0,98
"835","bash",87.6288659793814,2.85791737683958,0,97
"836","bashful",100,1.23379575115591,0,100
"837","basic",88,3.10953575601278,0,100
"838","basil",92,2.79057706324117,0,100
"839","basin",88,2.66933259693043,0,100
"840","basis",86,3.37211862262286,0,100
"841","basket",95,2.99970715494646,0,100
"842","basketball",88,3.26806953543114,0,100
"843","bass",93,2.71411218523612,0,100
"844","bassinet",85,2.15391255481162,0,100
"845","bassoon",85.8585858585859,2.75524115317364,1,100
"846","bastard",75,3.7782440403722,0,100
"847","bat",95,2.89458768954289,0,100
"848","bath",96,3.05255469407325,0,100
"849","bathe",92,2.67909825979268,0,100
"850","bathing",98,2.78836875735736,0,100
"851","bathrobe",76,3.42305900761847,0,100
"852","bathroom",96,2.79777902301749,0,100
"853","bathtub",93.9393939393939,2.86135540705871,0,99
"854","Batman",92,2.30616212438329,0,100
"855","baton",79,3.24953631565887,0,100
"856","batter",91,3.22677114357659,0,100
"857","batteries",86,3.05292724546829,0,100
"858","battery",89.7959183673469,3.23907153828349,0,98
"859","battle",87,2.67091362549182,0,100
"860","battlefield",85,2.57941919250532,0,100
"861","bauble",72,3.02685469119477,0,100
"862","bay",86.8686868686869,3.43409436875486,0,99
"863","bazaar",82,2.96968619403558,0,100
"864","bazooka",89,2.37321897243131,0,100
"865","BBQ",93,3.46281333775033,0,100
"866","be",95,2.91298603340489,0,100
"867","beach",96.969696969697,2.30369220038203,0,99
"868","beaches",83,2.4647076579226,0,100
"869","beacon",99,1.52768004138814,0,100
"870","bead",98,2.96353103235075,0,100
"871","beagle",94,1.27001349555747,0,100
"872","beak",92,1.6123378460033,0,100
"873","beaker",89,3.00472150381621,0,100
"874","beam",94,2.9148315359465,0,100
"875","bean",83,3.81714612486011,0,100
"876","beanie",93,2.16969386904565,0,100
"877","beans",77.5510204081633,3.68184026805182,0,98
"878","beanstalk",89.8989898989899,1.85308568388445,0,99
"879","bear",92,3.43102687802961,0,100
"880","beard",95,3.32096497155577,0,100
"881","bearing",96,3.41500638595646,0,100
"882","bears",77.319587628866,3.84223667446082,0,97
"883","beast",97.9591836734694,2.46130028365259,0,98
"884","beat",94,3.19192699275212,0,100
"885","beaten",84.8484848484848,3.50928332325482,0,99
"886","beater",86.1702127659574,2.89732226690788,0,94
"887","beating",83,3.63854983817474,0,100
"888","Beatles",68,3.37127623457715,0,100
"889","beautiful",97.979797979798,3.11728284689129,0,99
"890","beauty",88,3.55234549337966,0,100
"891","beaver",93,2.89981530448411,0,100
"892","because",82,2.99738389962093,0,100
"893","become",81,3.84601429809382,0,100
"894","becoming",75,4.03399176186921,0,100
"895","bed",94,2.16846477799358,0,100
"896","bedding",88.2978723404255,2.98588781390363,0,94
"897","bedroom",95,2.60420340738283,0,100
"898","bedsheets",82,3.48551818939204,0,100
"899","bedtime",96,2.64193700813688,0,100
"900","bee",99,3.07696511158741,0,100
"901","beef",93,2.88317534220405,0,100
"902","beefy",88.8888888888889,3.5261027380875,0,99
"903","beehive",89,2.88151849134959,0,100
"904","been",86.5979381443299,2.78273986091004,0,97
"905","beep",77,2.94468890751338,0,100
"906","beeping",74,3.51784391817228,0,100
"907","beer",87,3.44542240398938,0,100
"908","bees",89.8989898989899,2.58090506090564,0,99
"909","beeswax",85,3.33199213970763,0,100
"910","beet",94,2.21118983438357,0,100
"911","Beethoven",76,2.65281889247293,0,100
"912","beetle",89,2.4339321056118,0,100
"913","beetroot",73,2.57501376337144,0,100
"914","beets",86,2.93392696099535,0,100
"915","before",84,1.95531568645509,0,100
"916","befuddled",83,1.50553477733452,0,100
"917","beg",92,3.03846308432302,0,100
"918","beggar",80,3.21448253979218,0,100
"919","begin",91,1.37348942482612,0,100
"920","beginner",92,3.08785166709723,0,100
"921","beginning",98,1.61222776581517,0,100
"922","beginnings",74,2.77387235303988,0,100
"923","behave",92,3.4969245956499,0,100
"924","behavior",93,3.49977978942071,0,100
"925","behind",77,3.57416695796082,0,100
"926","beige",91,2.86414200767701,0,100
"927","being",99,2.90347263621196,0,100
"928","belch",89,1.52861760270064,0,100
"929","Belgian",84,2.93764220699797,0,100
"930","Belgium",80,2.99082882773161,0,100
"931","belief",96.9072164948454,2.69595029212261,0,97
"932","beliefs",87,2.46680374932342,0,100
"933","believable",88,3.3546546368208,0,100
"934","believe",92,3.10386837609386,0,100
"935","believer",92,2.76918176090595,0,100
"936","believing",91,2.8051139564995,0,100
"937","belittle",87.6288659793814,3.65734285837645,0,97
"938","bell",96,2.58919194069019,0,100
"939","belle",81.4432989690722,2.87568004804334,0,97
"940","bellow",92,2.78700248436383,0,100
"941","bells",73,3.01005551598133,0,100
"942","belly",97,2.34793620713848,0,100
"943","belly button",87,3.07678042592897,0,100
"944","belong",88,3.56030401434962,0,100
"945","belonging",89,3.7106528333039,0,100
"946","belongings",89,2.83860872246302,0,100
"947","beloved",86,3.74390124233131,0,100
"948","below",98,2.18031638095306,0,100
"949","belt",87,3.37241966483011,0,100
"950","bemuse",73.7373737373737,3.19528290473466,0,99
"951","bench",96,2.86904112136086,0,100
"952","benchmark",87,3.69455321466791,0,100
"953","bend",93,3.43012598975786,0,100
"954","bendable",95,2.49487319612565,0,100
"955","bender",75,3.11414522794093,0,100
"956","bendy",84,2.9975247688274,0,100
"957","beneath",98,1.39127609115769,0,100
"958","beneficial",90.8163265306122,2.37237476346766,0,98
"959","benefit",96,3.65424728248768,0,100
"960","benefits",67,3.73046895172953,0,100
"961","benevolent",87.7551020408163,2.76539251959598,0,98
"962","bent",88.7755102040816,3.464589640564,0,98
"963","berate",72.6315789473684,3.18989261874041,0,95
"964","beret",91,1.68736544581311,0,100
"965","Berlin",94,1.28115123920144,0,100
"966","berries",96,3.18114075994447,0,100
"967","berry",94,2.95673676873432,0,100
"968","beside",90,2.94274214973229,0,100
"969","besides",76,3.53465477119848,0,100
"970","best",87,3.44128316732357,0,100
"971","best friend",79,3.77582831469408,0,100
"972","bestow",92,1.63359553911227,0,100
"973","bet",95,2.71448981012227,0,100
"974","beta",92,2.51792401112964,0,100
"975","betray",87.6288659793814,3.79526049682757,0,97
"976","betrayal",84,4.02379781966149,0,100
"977","better",89,2.87933545005442,0,100
"978","betting",85,2.98811338329035,0,100
"979","between",80,3.20034008938473,0,100
"980","beverage",100,1.71714651916402,0,100
"981","beware",93,2.7361829466805,0,100
"982","bewilder",85.8585858585859,2.6969396673057,0,99
"983","Beyoncé",74,2.84607537135139,0,100
"984","beyond",91,3.30575113800899,0,100
"985","bias",81,4.06947684592141,0,100
"986","biased",70,3.76496232173738,0,100
"987","bible",93,3.01038962936508,0,100
"988","biblical",81,3.45388115739665,0,100
"989","bibliography",72,3.28557300175944,0,100
"990","bicep",91,1.5366016012451,0,100
"991","biceps",90,2.38188304383989,0,100
"992","bicycle",86,3.47088052006275,0,100
"993","bid",86,2.85112527609299,0,100
"994","big",98,2.21166186580075,0,100
"995","big bang",91,2.54404714135882,0,100
"996","bigger",93,2.59959824043711,0,100
"997","biggest",93,2.37213897187237,0,100
"998","bigot",82,3.37959707516954,0,100
"999","bigoted",75,3.38980721412622,0,100
"1000","bigotry",90,3.20306613705419,0,100
"1001","bike",86,3.33239316978904,0,100
"1002","biker",90,3.54326621367223,0,100
"1003","bikini",84.8484848484848,3.50024279247812,0,99
"1004","bill",92,3.33792417772274,0,100
"1005","billboard",88,3.05419982995973,0,100
"1006","billiards",91,2.07648095844449,0,100
"1007","billion",91,2.71987780625894,0,100
"1008","bills",90,2.81300852055136,0,100
"1009","Billy",89,2.06844124522331,0,100
"1010","bimbo",85,2.96175670255939,0,100
"1011","bin",94,2.91340303354928,0,100
"1012","binary",91,2.89449255072329,0,100
"1013","bind",92.9292929292929,3.11519081221032,0,99
"1014","binder",82.8282828282828,2.99315377743769,0,99
"1015","binding",83,3.57967046006603,0,100
"1016","bingo",85,3.32917538394811,0,100
"1017","binoculars",87,3.54004728358966,0,100
"1018","bio",90,3.43925516588012,0,100
"1019","biography",83,2.80517522916549,0,100
