"","cue","coverage","H","unknown","xR2","xR3","N"
"456","apparent",82.5,3.95063559409664,0,4,12,300
"457","apparition",85.3571428571428,3.68385598397763,0,4,12,300
"458","appeal",89.3238434163701,4.3602466375487,0,5,9,300
"459","appealing",89.051094890511,4.14637295912464,0,7,12,300
"460","appear",85.1590106007067,4.18568387072832,0,1,15,300
"461","appearance",87.6760563380282,4.4636355031969,0,3,10,300
"462","appendage",85.3046594982079,3.56180770009145,0,3,15,300
"463","appendix",83.1034482758621,4.26878004870404,0,3,4,300
"464","appetite",90.9395973154362,3.4974553410228,0,0,2,300
"465","appetizer",75.5395683453237,4.24451638751037,0,1,11,291
"466","applaud",93.4931506849315,3.53163889365392,0,1,6,300
"467","applause",88.5813148788927,3.8232889056763,0,3,5,300
"468","apple",92.5675675675676,3.70688887315909,0,0,4,300
"469","apple juice",91.8727915194346,4.22387380012612,0,8,1,300
"470","apple pie",92.057761732852,4.27996434367716,0,9,5,300
"471","apples",86.4864864864865,3.49523992855479,0,1,2,300
"472","applesauce",83.8709677419355,4.43524201364545,0,3,15,300
"473","appliance",91.6955017301038,3.99577437544472,0,2,7,300
"474","application",91.7525773195876,4.22165005085332,0,0,9,300
"475","apply",89.8954703832753,4.29118028768561,0,2,9,300
"476","appoint",89.0070921985816,4.41563513079413,0,5,8,300
"477","appointment",89.9653979238754,3.65512772855793,0,2,7,300
"478","appraisal",85.1145038167939,4.45348289871105,0,10,18,300
"479","appraise",88.4328358208955,4.28343257117647,0,7,15,297
"480","appreciate",91.4590747330961,4.26432906980756,0,2,9,294
"481","appreciation",90.3571428571429,4.0180908587394,0,4,12,300
"482","apprehend",92.6056338028169,3.7840614181819,0,2,12,300
"483","apprehension",83.5205992509363,4.01414585888049,0,7,19,300
"484","apprehensive",94.5652173913043,3.80359293677301,0,7,10,300
"485","apprentice",85.036496350365,4.3460924677355,0,8,10,300
"486","approach",83.3333333333333,4.60677429084158,0,3,12,300
"487","appropriate",89.6057347670251,4.07125352288064,0,4,13,300
"488","approval",91.4590747330961,4.67686088786017,0,3,13,300
"489","approve",91.970802919708,4.18468018548002,0,6,14,300
"490","approximate",90.8771929824562,3.83501902278894,0,4,7,300
"491","approximately",87.0503597122302,3.66115544060495,0,4,11,297
"492","approximation",81.5094339622642,3.8257443062832,0,11,13,300
"493","apricot",94.8630136986301,3.63500383508805,0,1,6,300
"494","April",90.2356902356902,3.34073626763082,0,0,3,300
"495","apron",88.8513513513514,4.12468746480655,0,0,4,300
"496","apt",86.8613138686131,4.24355508844487,0,5,16,300
"497","aptitude",89.4160583941606,3.60867080380788,0,8,10,300
"498","aqua",92.7083333333333,3.0451083822905,0,2,8,300
"499","aquarium",87.8892733564014,3.16244913758214,0,1,3,294
"500","Arab",73.4082397003745,4.40256912730432,0,12,9,300
"501","Arabic",75,4.10725330802262,0,5,10,300
"502","arachnid",81.6479400749064,3.1901266899365,0,10,10,297
"503","arc",78.5964912280702,4.23433717804862,0,2,11,300
"504","arcade",82.9787234042553,3.91576331130195,0,1,4,288
"505","arch",87.3684210526316,4.39356784195604,0,4,7,300
"506","archaic",86.9888475836431,3.3019577690393,0,8,15,300
"507","archeology",83.0508474576271,3.94430206443775,0,0,2,297
"508","archery",91.5540540540541,3.14154781403958,0,1,2,300
"509","architect",84.0136054421769,4.24910659775161,0,0,6,300
"510","architecture",87.5,4.09921603069934,0,0,4,300
"511","archive",92.1232876712329,3.90913100777725,0,0,8,300
"512","arctic",91.2751677852349,3.43033918213375,0,0,2,300
"513","arduous",85,3.32951621768586,0,2,16,300
"514","are",92.3636363636364,3.54426623151873,0,4,17,300
"515","area",86.7132867132867,4.5447090724206,0,3,8,300
"516","arena",83.2764505119454,4.2280217097144,0,2,3,300
"517","argue",95.1219512195122,3.93547896015816,0,1,11,300
"518","argument",88.013698630137,4.35799929809443,0,1,6,300
"519","argumentative",72.5925925925926,4.81852218541671,0,5,17,297
"520","arid",90.1060070671378,3.11940703173316,0,1,12,297
"521","Aries",79.2307692307692,3.76976404574298,0,13,14,300
"522","aright",59.0308370044053,3.44560076508977,0,8,42,285
"523","arise",81.1808118081181,4.35264000787457,0,6,17,300
"524","aristocracy",78.2142857142857,4.5570856185158,0,1,9,291
"525","aristocrat",79.0940766550523,4.48425377760328,0,1,11,300
"526","aristocratic",78.9473684210526,4.50526038037862,0,1,13,300
"527","arithmetic",90,3.66794701183205,0,2,6,300
"528","Arizona",83.1034482758621,3.58136834954922,0,2,6,300
"529","arm",92.1768707482993,3.92118128018382,0,1,4,300
"530","armada",82.7838827838828,3.60266130568471,0,7,13,300
"531","armchair",90.2684563758389,4.27029712354237,0,0,2,300
"532","armed",86.8965517241379,3.94421812858796,0,1,8,300
"533","armed forces",88.5304659498208,3.42831397972414,0,5,11,300
"534","armor",86.1016949152542,4.17368731748167,0,1,3,300
"535","armpit",93.0555555555556,3.48796406682878,0,4,4,300
"536","arms",88.5813148788927,4.0996761943188,0,1,6,297
"537","army",90.3114186851211,4.07839503803769,0,2,4,297
"538","aroma",93.3566433566434,3.43647422214258,0,2,7,297
"539","aromatic",83.1578947368421,4.15659325145105,0,1,10,297
"540","around",83.9285714285714,3.98749033640671,0,1,18,300
"541","arousal",90.1023890784983,4.28115511935761,0,2,3,300
"542","arouse",85.5123674911661,4.2314984933777,0,3,11,300
"543","arrange",89.247311827957,4.26525670426514,0,4,13,300
"544","arrangement",90.1060070671378,4.36939740975765,0,3,11,300
"545","array",85.1063829787234,4.76605874471487,0,4,10,300
"546","arrest",91.2457912457912,3.7046567934671,0,0,3,300
"547","arrested",86.5724381625442,3.67382107800093,0,3,8,297
"548","arrival",94.8453608247423,4.07486912408916,0,0,9,300
"549","arrive",90.2877697841727,4.27124328227362,0,4,14,300
"550","arriving",80.2816901408451,4.3395372586907,0,2,12,300
"551","arrogance",77.9026217228464,4.82440700221691,0,4,10,285
"552","arrogant",85.663082437276,4.65712053593684,0,7,7,300
"553","arrow",92.4914675767918,4.06314967912191,0,2,3,300
"554","arrows",78.5714285714286,3.92655616294866,0,3,8,294
"555","arsenic",82.1011673151751,3.43963333480366,0,15,13,300
"556","art",91.2162162162162,4.27446692196612,0,1,2,300
"557","artery",86.8794326241135,3.00390366115853,0,6,6,300
"558","arthritis",87.0629370629371,3.66955914260443,0,4,6,300
"559","Arthur",72.0149253731343,3.84256560398905,0,6,20,300
"560","artichoke",85.663082437276,3.88161264760425,0,4,13,300
"561","article",95.1724137931034,3.71280135145424,0,1,8,300
"562","articulate",85.3658536585366,4.19400267004149,0,1,11,300
"563","artifact",82.8178694158076,4.16810684692421,0,1,7,300
"564","artificial",84.8275862068966,3.94550036584832,0,1,8,300
"565","artillery",82.7464788732394,3.70165909197147,0,5,6,300
"566","artisan",85.0694444444444,4.41049519786071,0,3,6,300
"567","artist",88.3561643835616,4.33581514896558,0,1,6,300
"568","artistic",85.4166666666667,4.29168585958195,0,3,6,300
"569","arts",86.5319865319865,4.05062122382996,0,0,3,300
"570","artsy",85.6617647058823,4.3368179750821,0,9,10,300
"571","artwork",84.7972972972973,4.12914034841799,0,0,4,300
"572","as",86.4864864864865,3.98246439314116,0,9,23,300
"573","ascend",90,3.88302826728957,0,3,5,291
"574","ascent",89.2857142857143,3.71093580043315,0,4,9,297
"575","ascertain",85.4014598540146,4.32265290856992,0,4,18,300
"576","ash",90.5405405405405,3.77743737908156,0,0,4,300
"577","ashamed",87.9432624113475,4.02303676811028,0,5,8,300
"578","ashes",88.5416666666667,3.79563802752673,0,1,4,294
"579","ashtray",92.2509225092251,3.47188286841285,0,4,6,285
"580","Asia",87.6712328767123,3.9260590052149,0,0,8,300
"581","Asian",86.5248226950355,4.40583212647629,0,5,8,300
"582","aside",79.2727272727273,4.76220427238204,0,4,11,294
"583","ask",93.4931506849315,3.80322604363916,0,2,4,300
"584","askew",55.5102040816327,4.29428639808587,0,18,19,300
"585","asking",84.2307692307692,4.06768584551579,0,13,14,300
"586","asleep",89.4915254237288,3.96861870179763,0,1,3,300
"587","asparagus",91.5824915824916,3.69601458399774,0,0,3,300
"588","aspect",90.272373540856,4.24032229531475,0,13,17,300
"589","asphalt",87.7133105802048,3.76859084305252,0,1,5,300
"590","asphyxiate",89.9628252788104,3.70674178341756,0,11,9,300
"591","aspiration",90.8163265306122,3.69998092926573,0,1,4,300
"592","aspire",92.4398625429553,4.09087037897269,0,2,5,300
"593","aspirin",83.5616438356164,3.48959202327945,0,3,2,300
"594","ass",94.19795221843,3.80088014427494,0,1,5,300
"595","assassin",86.013986013986,3.93397556346661,0,3,8,300
"596","assassination",78.7769784172662,3.70474309352973,0,5,9,297
"597","assault",95.4861111111111,4.03378927028183,0,2,8,300
"598","assemble",89.198606271777,4.28799093120078,0,2,9,300
"599","assembly",88.6986301369863,4.31788235351686,0,2,4,300
"600","assert",88.5496183206107,4.68433053316517,0,9,14,294
"601","assertive",84.251968503937,4.45815641194163,0,7,14,282
"602","assess",82.6241134751773,4.64146777258361,0,1,16,300
"603","assessment",92.3344947735192,4.20333928982333,0,1,11,300
"604","asset",91.8518518518518,4.32148473075996,0,8,14,300
"605","assets",83.859649122807,3.96950771649579,0,2,11,300
"606","asshole",82.1052631578947,4.27593026492645,0,3,9,300
"607","assign",91.0394265232975,4.12936587744379,0,5,8,297
"608","assignment",95.0877192982456,3.55647263379344,0,3,9,300
"609","assimilate",70.4980842911877,4.53761445472322,0,15,9,300
"610","assist",93.1407942238267,3.67639627313184,0,6,11,300
"611","assistance",92.9368029739777,3.67573751492404,0,9,13,300
"612","assistant",90.8759124087591,4.08991269001771,0,8,10,300
"613","associate",87.1080139372822,4.24279308805445,0,0,13,300
"614","associated",82.3293172690763,4.30228299268375,0,13,13,288
"615","association",88.5304659498208,4.35901604157113,0,5,11,300
"616","assortment",83.6575875486381,4.02808029974175,0,16,11,300
"617","assume",82.2463768115942,4.36844243963535,0,3,18,300
"618","assumption",85.0746268656716,4.351800428961,0,9,14,300
"619","assurance",88.5185185185185,4.4321452114199,0,4,22,300
"620","assure",88.1226053639847,4.26497728785303,0,12,15,300
"621","assured",82.2641509433962,4.28292339686313,0,5,16,291
"622","asteroid",91.6666666666667,3.63235610290644,0,1,7,297
"623","asthma",66.7844522968198,3.85228719154068,0,5,7,300
"624","astonish",86.9090909090909,3.63254667134033,0,8,9,300
"625","astonishing",91.726618705036,3.76659528273219,0,5,12,300
"626","astonishment",80.2973977695167,3.61268944985337,0,8,15,300
"627","astound",85.15625,3.34120329641486,0,10,24,300
"628","astounding",87.6325088339223,3.9612337282496,0,3,11,300
"629","astringent",70.4545454545455,4.13202948382075,0,4,28,300
"630","astrology",85.6655290102389,3.98594905087989,0,1,5,300
"631","astronaut",87.3720136518771,3.681605529245,0,3,1,300
"632","astronomy",85.9531772575251,3.4305630625189,0,0,1,300
"633","as well",82.051282051282,3.13843173312991,0,22,22,300
"634","asylum",83.7370242214533,4.15029598431094,0,0,11,300
"635","at",93.6329588014981,3.92414193291242,0,9,15,300
"636","atheism",77.1739130434783,4.0746072516533,0,3,18,300
"637","atheist",75.7352941176471,4.1372126355108,0,8,12,300
"638","athlete",91.4965986394558,4.26917594964437,0,1,4,300
"639","athletic",93.6026936026936,4.2382900065709,0,1,1,300
"640","athletics",88.4745762711865,4.07577868302431,0,1,3,300
"641","atlas",87.1186440677966,3.17732244280134,0,1,3,300
"642","atmosphere",90.8474576271186,3.99562523897999,0,1,3,300
"643","atom",93.2432432432432,3.63162420575851,0,0,4,300
"644","atomic",92.0138888888889,3.88922968049856,0,3,6,300
"645","atoms",61.7647058823529,3.9243254368806,0,5,6,288
"646","atop",87.2093023255814,4.10279939405986,0,10,13,291
"647","attach",91.0034602076124,4.5851588213011,0,2,7,300
"648","attached",81.3868613138686,4.48558391270053,0,8,10,300
"649","attachment",87.5,4.5564673679359,0,2,8,300
"650","attack",89.5104895104895,4.39772971930494,0,2,7,297
"651","attain",91.9014084507042,3.71645794581195,0,5,6,300
"652","attempt",94.5652173913043,3.39696226224263,0,5,14,300
"653","attend",83.9416058394161,4.23834049519273,0,6,14,300
"654","attendance",86.411149825784,4.36808827202401,0,2,9,300
"655","attendant",89.2307692307692,4.22248814530245,0,15,10,300
"656","attention",86.1209964412811,4.65711011510478,0,2,15,300
"657","attentive",87.9432624113475,4.49921327269823,0,1,16,300
"658","attic",90.2777777777778,4.1136154704665,0,1,4,294
"659","attire",86.3157894736842,3.69239189819439,0,1,13,300
"660","attitude",91.2727272727273,4.67705878062925,0,3,13,294
"661","attorney",90.7849829351536,3.61308455971949,0,2,3,300
"662","attract",85.6643356643357,4.41415601739828,0,2,10,300
"663","attraction",86.159169550173,4.4339024357971,0,2,7,300
"664","attractive",91.864406779661,3.98240372408228,0,2,1,300
"665","attribute",82.4902723735408,4.52267752592951,0,9,19,294
"666","aubergine",70.3846153846154,3.1068075299215,0,3,34,300
"667","auburn",81.2260536398467,3.48086526260036,0,12,9,294
"668","auction",86.6894197952219,4.10008641859575,0,1,5,300
"669","audible",85.6140350877193,3.62592967339293,0,5,5,300
"670","audience",88.013698630137,4.09704418289911,0,1,3,297
"671","audio",89.1156462585034,3.68462879135633,0,2,2,300
"672","auditorium",87.2053872053872,4.29377549366085,0,0,0,297
"673","augment",82.2878228782288,4.1332675931808,0,7,15,300
"674","august",87.5886524822695,3.98169290500354,0,5,5,297
"675","aunt",89.3238434163701,3.53163079315759,0,4,11,300
"676","aura",84.1379310344828,4.51860410334819,0,2,6,300
"677","Australia",71.7171717171717,4.3916487601691,0,1,1,300
"678","Australian",73.7762237762238,4.38331474497348,0,4,6,300
"679","Austria",61.8881118881119,4.06707462752091,0,5,1,297
"680","authentic",94.7552447552448,3.24129537409184,0,2,10,300
"681","author",91.9298245614035,3.40074358892777,0,4,7,300
"682","authoritarian",78.9473684210526,4.39723827858637,0,12,10,300
"683","authority",89.2361111111111,4.51627999459494,0,2,8,300
"684","autism",68.0147058823529,4.74279374776108,0,8,12,300
"685","auto",88.2978723404255,3.52832721270465,0,3,12,300
"686","autograph",86.551724137931,3.46755873434071,0,1,8,300
"687","automatic",83.1541218637993,4.40213495232526,0,5,8,297
"688","automobile",90,3.53829775410867,0,1,8,300
"689","automotive",89.4339622641509,3.62204844783454,0,8,19,300
"690","autonomy",74.1818181818182,4.20281387032934,0,4,17,300
"691","autumn",96.271186440678,3.02799664846436,0,0,5,300
"692","available",84.1911764705882,4.10842507208058,0,8,12,300
"693","avenue",91.3793103448276,3.53040112966504,0,2,6,300
"694","average",89.3992932862191,4.12119495275179,0,3,11,300
"695","aviation",82.1052631578947,3.80001784917643,0,2,2,291
"696","avid",82.5278810408922,4.17329735964273,0,6,16,297
"697","avocado",92.6573426573427,3.6109343162513,0,3,8,300
"698","avoid",81.4545454545455,4.7680109869204,0,6,13,300
"699","avoidance",84.9462365591398,4.91433804005433,0,4,13,300
"700","await",86.1003861003861,4.57545542419909,0,11,19,300
"701","awake",94.1379310344828,3.81469131322145,0,2,6,300
"702","awaken",89.5470383275261,3.94968348163075,0,2,9,300
"703","award",91.0958904109589,4.03979771603155,0,1,6,300
"704","aware",88.1118881118881,4.14172811416941,0,4,6,300
"705","awareness",81.3186813186813,4.50770005640985,0,7,13,300
"706","away",89.3835616438356,3.78615000066776,0,0,8,300
"707","awe",83.0449826989619,4.25947564140657,0,1,9,300
"708","awesome",90.5594405594406,4.23940191778902,0,2,10,300
"709","awful",93.1972789115646,3.96270667367445,0,2,2,300
"710","awkward",87.3239436619718,4.25144984667028,0,4,8,300
"711","axe",90.4761904761905,4.03591882499622,0,0,3,297
"712","axiom",59.375,3.71103662936161,0,13,41,291
"713","axis",80.6896551724138,4.30623655466812,0,1,8,300
"714","axle",88.1679389312977,3.42168909751971,0,11,16,300
"715","axon",51.6666666666667,2.99338082415818,0,4,52,300
"716","b",89.4366197183099,4.05110386570074,0,2,12,300
"717","babble",77.2727272727273,4.07270825919901,0,3,8,300
"718","babbling",78.5454545454545,4.03765507127018,0,1,14,291
"719","babe",90.5405405405405,3.77521146736028,0,0,4,300
"720","babies",88.5813148788927,4.38237260291656,0,4,3,300
"721","baboon",89.2086330935252,3.5210730098679,0,6,10,300
"722","baby",90.8163265306122,4.49487801312637,0,0,6,300
"723","babysitter",87.956204379562,4.20313301948655,0,4,12,294
"724","bachelor",88.7372013651877,3.81961685229095,0,0,7,300
"725","back",90.1694915254237,4.12574923922819,0,0,5,300
"726","backbone",88.3561643835616,3.85837170001482,0,1,6,300
"727","background",89.6797153024911,4.46874905293581,0,3,7,294
"728","backpack",88.1533101045296,4.14113087891268,0,5,3,300
"729","backpacker",89.4915254237288,4.3910653503717,0,1,3,300
"730","backspace",91.5441176470588,3.47102342381022,0,10,8,300
"731","backstabber",85.6088560885609,4.44597284844114,0,7,12,297
"732","backup",80.9187279151943,4.38707803270261,0,2,10,297
"733","backward",82.2463768115942,4.37840248465765,0,5,14,300
"734","backwards",85.3571428571428,4.16835015680963,0,3,14,300
"735","backyard",91.156462585034,4.001963859292,0,1,4,300
"736","bacon",90.2356902356902,3.95134839293264,0,0,3,300
"737","bacteria",87.6666666666667,4.03632118753334,0,0,0,300
"738","bad",94.9324324324324,4.16765374343573,0,1,2,300
"739","badge",84.5360824742268,4.28026614299242,0,1,4,297
"740","badger",84.5323741007194,4.500123737232,0,5,12,300
"741","bad guy",80.3571428571429,4.26762212135979,0,5,10,300
"742","bad luck",82.1167883211679,4.53624495614613,0,10,6,300
"743","badly",70.6319702602231,4.54916231179511,0,8,12,297
"744","badminton",82.5503355704698,3.09316465111775,0,0,2,300
"745","bad mood",90.5923344947735,4.20391016922177,0,4,5,300
"746","bad weather",88.2758620689655,3.5873324944789,0,3,4,300
"747","baffle",79.253112033195,3.868296800488,0,16,21,294
"748","bag",90.3448275862069,4.24483003593277,0,1,8,300
"749","bagel",84.2281879194631,3.69346309240024,0,0,2,300
